gp_code,panchayat_id,elevation_dem_m,slope_deg,aspect_sin,aspect_cos,terrain_roughness_m,relative_elevation_m,nearest_river,distance_to_river_m,sand_pct,clay_pct,silt_pct,soil_type
109677,WB_109677,3.84,0.14,0.0846,-0.9964,0.39,-0.38,Kangsabati,3221.308500580035,16.94,38.96,44.1,non_sandy
109678,WB_109678,4.36,0.14,-0.4355,-0.9002,0.4,0.14,Kangsabati,1351.5240786472602,16.95,38.94,44.11,non_sandy
109679,WB_109679,4.27,0.15,-0.0708,-0.9975,0.42,0.05,Kangsabati,2621.0483970087816,16.99,38.94,44.07,non_sandy
109680,WB_109680,4.06,0.14,0.3381,-0.9411,0.39,-0.16,Kangsabati,2776.1144346249266,16.92,38.97,44.11,non_sandy
109681,WB_109681,2.96,0.15,-0.9341,-0.357,0.4,-0.08,Kangsabati,6058.561616292267,17.0,38.97,44.03,non_sandy
109682,WB_109682,3.06,0.14,-0.9849,-0.1733,0.4,0.02,Kangsabati,6777.134546825403,17.0,38.98,44.02,non_sandy
109683,WB_109683,2.78,0.14,-0.9897,-0.143,0.37,-0.26,Kangsabati,6176.366323070074,16.97,38.98,44.05,non_sandy
109684,WB_109684,3.21,0.14,-0.9469,-0.3214,0.4,0.17,Kangsabati,5990.486368720804,17.01,38.96,44.03,non_sandy
109685,WB_109685,2.96,0.14,-0.9973,-0.0728,0.4,-0.08,Kangsabati,7174.710049570643,16.98,38.99,44.03,non_sandy
109686,WB_109686,2.94,0.14,-0.9261,-0.3774,0.39,-0.1,Kangsabati,5446.948689355173,16.99,38.97,44.04,non_sandy
109687,WB_109687,3.37,0.14,-0.9784,-0.2067,0.4,0.33,Kangsabati,6797.664788326016,17.02,38.97,44.01,non_sandy
109688,WB_109688,2.76,0.14,-0.9828,-0.1849,0.37,-0.28,Kangsabati,6686.611069461307,16.96,38.99,44.05,non_sandy
109689,WB_109689,3.28,0.14,-0.9243,-0.3817,0.4,0.24,Kangsabati,5300.936474950786,17.02,38.96,44.02,non_sandy
109690,WB_109690,4.35,0.13,-0.5404,-0.8414,0.35,-0.04,Rupnarayan,10418.94663569205,17.02,39.01,43.97,non_sandy
109691,WB_109691,4.37,0.14,-0.8592,-0.5116,0.39,-0.02,Kangsabati,10028.257935674203,17.02,39.0,43.98,non_sandy
109692,WB_109692,4.52,0.14,-0.5464,-0.8375,0.39,0.13,Rupnarayan,10336.766487915065,17.04,39.0,43.96,non_sandy
109693,WB_109693,4.29,0.13,-0.4033,-0.9151,0.35,-0.1,Rupnarayan,10533.364696431372,17.0,39.02,43.98,non_sandy
109694,WB_109694,4.55,0.14,-0.8431,-0.5378,0.39,0.16,Kangsabati,9567.19456050318,17.04,38.99,43.97,non_sandy
109695,WB_109695,4.23,0.14,-0.0704,-0.9975,0.4,-0.16,Rupnarayan,9745.561717867922,17.03,39.01,43.96,non_sandy
109696,WB_109696,4.25,0.13,-0.7544,-0.6564,0.36,-0.14,Kangsabati,10086.69769650516,17.0,39.01,43.99,non_sandy
109697,WB_109697,4.8,0.14,-0.6038,-0.7971,0.39,0.41,Kangsabati,9962.25149827056,17.06,38.99,43.95,non_sandy
109698,WB_109698,4.18,0.13,-0.5496,-0.8354,0.35,-0.21,Rupnarayan,9883.11658248316,17.0,39.03,43.97,non_sandy
109699,WB_109699,2.98,0.13,-0.7056,-0.7086,0.36,-0.07,Rupnarayan,6071.9690844949455,17.06,39.03,43.91,non_sandy
109700,WB_109700,2.88,0.13,-0.8224,-0.5689,0.35,-0.17,Rupnarayan,6305.384475723875,17.04,39.04,43.92,non_sandy
109701,WB_109701,3.13,0.13,-0.4312,-0.9023,0.37,0.08,Rupnarayan,6664.60222160273,17.07,39.03,43.9,non_sandy
109702,WB_109702,2.95,0.13,-0.7442,-0.6679,0.36,-0.1,Rupnarayan,5543.328315956967,17.06,39.04,43.9,non_sandy
109703,WB_109703,3.0,0.13,-0.4403,-0.8978,0.36,-0.05,Rupnarayan,6970.703814294652,17.04,39.04,43.92,non_sandy
109704,WB_109704,3.22,0.13,-0.6178,-0.7864,0.37,0.17,Rupnarayan,6052.9797769769,17.09,39.02,43.89,non_sandy
109705,WB_109705,2.89,0.13,-0.811,-0.5851,0.35,-0.16,Rupnarayan,5789.916636157622,17.03,39.05,43.92,non_sandy
109706,WB_109706,3.27,0.14,-0.35,-0.9368,0.37,0.22,Rupnarayan,7297.889772788309,17.06,39.02,43.92,non_sandy
109707,WB_109707,3.16,0.13,-0.9219,-0.3874,0.36,0.11,Rupnarayan,5219.0918360940495,17.08,39.04,43.88,non_sandy
109708,WB_109708,4.47,0.14,-0.9667,-0.2559,0.37,0.05,Rupnarayan,1630.8382740394459,17.09,39.07,43.84,non_sandy
109709,WB_109709,4.33,0.14,-0.9676,0.2525,0.37,-0.09,Rupnarayan,2050.625779944454,17.07,39.07,43.86,non_sandy
109710,WB_109710,4.52,0.14,-0.9988,-0.0491,0.38,0.1,Rupnarayan,2112.358470848328,17.11,39.05,43.84,non_sandy
109711,WB_109711,4.43,0.13,-0.8428,-0.5382,0.35,0.01,Rupnarayan,1213.9695120344809,17.08,39.08,43.84,non_sandy
109712,WB_109712,4.15,0.14,-0.9674,0.2534,0.36,-0.27,Rupnarayan,2682.062964114795,17.08,39.06,43.86,non_sandy
109713,WB_109713,4.67,0.14,-0.9784,-0.2066,0.35,0.25,Rupnarayan,1407.300278207659,17.12,39.06,43.82,non_sandy
109714,WB_109714,4.43,0.13,-0.651,0.7591,0.36,0.01,Rupnarayan,1673.882901884354,17.06,39.08,43.86,non_sandy
109715,WB_109715,4.35,0.14,-0.9978,0.0669,0.38,-0.07,Rupnarayan,2758.507635718118,17.1,39.05,43.85,non_sandy
109716,WB_109716,4.43,0.13,-0.5196,-0.8544,0.35,0.01,Rupnarayan,736.5186209046349,17.1,39.07,43.83,non_sandy
109717,WB_109717,3.07,0.13,0.8115,-0.5844,0.37,-0.15,Rupnarayan,2746.7208203403598,17.12,39.1,43.78,non_sandy
109718,WB_109718,3.3,0.14,0.2435,-0.9699,0.37,0.08,Rupnarayan,2035.7753107645751,17.12,39.09,43.79,non_sandy
109719,WB_109719,3.14,0.14,0.3663,-0.9305,0.38,-0.08,Rupnarayan,2900.3265165565094,17.14,39.09,43.77,non_sandy
109720,WB_109720,3.14,0.13,0.5235,-0.852,0.37,-0.08,Rupnarayan,2567.2734878603655,17.1,39.11,43.79,non_sandy
109721,WB_109721,3.48,0.14,0.356,-0.9345,0.37,0.26,Rupnarayan,1903.6956243421066,17.14,39.08,43.78,non_sandy
109722,WB_109722,3.01,0.13,0.3393,-0.9407,0.36,-0.21,Rupnarayan,3439.406727885651,17.12,39.1,43.78,non_sandy
109723,WB_109723,3.41,0.14,0.6019,-0.7986,0.38,0.19,Rupnarayan,1761.0767001571726,17.1,39.1,43.8,non_sandy
109724,WB_109724,3.38,0.14,0.1041,-0.9946,0.38,0.16,Rupnarayan,2623.3718726427505,17.16,39.08,43.76,non_sandy
109725,WB_109725,3.07,0.13,0.7693,-0.6389,0.37,-0.15,Rupnarayan,3200.6505556435027,17.09,39.12,43.79,non_sandy
109726,WB_109726,4.18,0.15,-0.8676,0.4972,0.42,-0.11,Damodar,2649.651296677092,17.15,39.12,43.73,non_sandy
109727,WB_109727,4.45,0.14,-0.9228,0.3853,0.41,0.16,Damodar,1987.3442906557682,17.16,39.12,43.72,non_sandy
109728,WB_109728,4.28,0.14,-0.7332,0.68,0.4,-0.01,Damodar,2799.995229310768,17.13,39.13,43.74,non_sandy
109729,WB_109729,4.21,0.15,-0.8759,0.4825,0.42,-0.08,Damodar,2475.813408097535,17.17,39.11,43.72,non_sandy
109730,WB_109730,4.52,0.14,-0.8581,0.5134,0.38,0.23,Damodar,1871.3471154126191,17.15,39.13,43.72,non_sandy
109731,WB_109731,3.93,0.15,-0.8024,0.5967,0.41,-0.36,Damodar,3297.320092572852,17.13,39.13,43.74,non_sandy
109732,WB_109732,4.59,0.15,-0.9325,0.3611,0.41,0.3,Damodar,1724.5459891205317,17.18,39.11,43.71,non_sandy
109733,WB_109733,4.54,0.14,-0.6545,0.756,0.4,0.25,Damodar,2548.0806775385527,17.12,39.14,43.74,non_sandy
109734,WB_109734,3.87,0.15,-0.8424,0.5389,0.42,-0.42,Damodar,3064.58029064984,17.16,39.11,43.73,non_sandy
109735,WB_109735,3.64,0.15,0.5912,-0.8065,0.4,0.02,Damodar,894.4348572267227,17.18,39.15,43.67,non_sandy
109736,WB_109736,3.41,0.15,0.6804,-0.7328,0.4,-0.21,Damodar,1561.162305196855,17.2,39.15,43.65,non_sandy
109737,WB_109737,3.56,0.14,0.7505,-0.6609,0.41,-0.06,Damodar,825.9630814620995,17.16,39.17,43.67,non_sandy
109738,WB_109738,3.81,0.14,0.6539,-0.7566,0.4,0.19,Damodar,993.7040880527213,17.2,39.14,43.66,non_sandy
109739,WB_109739,3.22,0.14,0.7116,-0.7026,0.39,-0.4,Damodar,1758.0846162080618,17.19,39.16,43.65,non_sandy
109740,WB_109740,3.88,0.14,0.7657,-0.6432,0.41,0.26,Damodar,269.3176470295084,17.16,39.16,43.68,non_sandy
109741,WB_109741,3.62,0.14,0.5162,-0.8565,0.43,-0.0,Damodar,1747.6615667369003,17.22,39.14,43.64,non_sandy
109742,WB_109742,3.41,0.14,0.8442,-0.536,0.41,-0.21,Damodar,1149.4423143895253,17.16,39.17,43.67,non_sandy
109743,WB_109743,4.06,0.14,0.6405,-0.768,0.4,0.44,Damodar,386.0227518810616,17.19,39.14,43.67,non_sandy
109744,WB_109744,3.94,0.15,-0.7894,0.6139,0.42,-0.23,Damodar,4431.90380696146,17.21,39.18,43.61,non_sandy
109745,WB_109745,4.25,0.15,-0.7674,0.6412,0.42,0.08,Damodar,5135.70584752879,17.23,39.18,43.59,non_sandy
109746,WB_109746,4.2,0.15,-0.5978,0.8016,0.44,0.03,Damodar,4411.631384458082,17.2,39.2,43.6,non_sandy
109747,WB_109747,3.83,0.15,-0.7395,0.6731,0.42,-0.34,Damodar,4489.170764140695,17.23,39.17,43.6,non_sandy
109748,WB_109748,4.47,0.14,-0.6694,0.7429,0.42,0.3,Damodar,5393.874968920179,17.22,39.19,43.59,non_sandy
109749,WB_109749,3.8,0.15,-0.6346,0.7728,0.44,-0.37,Damodar,3788.890314726271,17.19,39.19,43.62,non_sandy
109750,WB_109750,4.27,0.15,-0.8549,0.5187,0.42,0.1,Damodar,5283.596456650694,17.25,39.17,43.58,non_sandy
109751,WB_109751,4.57,0.15,-0.5591,0.8291,0.44,0.4,Damodar,4796.952137505777,17.19,39.2,43.61,non_sandy
109752,WB_109752,4.01,0.15,0.7924,-0.61,0.42,0.0,Hooghly/Ganga,7922.196437204245,17.24,39.22,43.54,non_sandy
109753,WB_109753,4.16,0.15,0.7886,-0.6149,0.45,0.15,Hooghly/Ganga,7388.492576451431,17.26,39.21,43.53,non_sandy
109754,WB_109754,3.68,0.15,0.7977,-0.603,0.42,-0.33,Hooghly/Ganga,7556.826667505722,17.25,39.22,43.53,non_sandy
109755,WB_109755,4.33,0.15,0.8406,-0.5417,0.42,0.32,Damodar,7530.2036191391335,17.23,39.22,43.55,non_sandy
109756,WB_109756,4.01,0.15,0.6935,-0.7205,0.45,0.0,Hooghly/Ganga,6793.997971956951,17.28,39.2,43.52,non_sandy
109757,WB_109757,3.87,0.15,0.8691,-0.4946,0.42,-0.14,Hooghly/Ganga,8311.138591862264,17.23,39.23,43.54,non_sandy
109758,WB_109758,4.44,0.14,0.7923,-0.6102,0.45,0.43,Damodar,7506.340946294834,17.25,39.2,43.55,non_sandy
109759,WB_109759,3.56,0.15,0.8206,-0.5715,0.42,-0.45,Hooghly/Ganga,6927.984954462353,17.27,39.21,43.52,non_sandy
109760,WB_109760,402.47,1.76,-0.6771,0.7359,9.07,-0.88,Kangsabati,45075.91779873012,51.99,21.6,26.41,sandy
109761,WB_109761,410.23,1.72,-0.655,0.7556,8.94,6.88,Kangsabati,44169.58590596054,51.98,21.61,26.41,sandy
109762,WB_109762,396.07,1.76,-0.6689,0.7433,9.32,-7.28,Kangsabati,45223.36592161108,51.95,21.61,26.44,sandy
109763,WB_109763,408.11,1.72,-0.7125,0.7016,9.72,4.76,Kangsabati,44913.74376148394,52.02,21.59,26.39,sandy
109764,WB_109764,408.04,1.74,-0.6176,0.7865,9.99,4.69,Kangsabati,43950.78143639784,51.94,21.63,26.43,sandy
109765,WB_109765,392.44,1.77,-0.6742,0.7385,9.08,-10.91,Kangsabati,45941.50617762386,51.98,21.59,26.43,sandy
109766,WB_109766,415.36,1.67,-0.6614,0.75,8.94,12.01,Kangsabati,43891.56866758858,52.01,21.6,26.39,sandy
109767,WB_109767,395.6,1.76,-0.6723,0.7403,9.32,-7.75,Kangsabati,44846.762630693076,51.92,21.62,26.46,sandy
109768,WB_109768,401.85,1.71,-0.7,0.7142,9.72,-1.5,Kangsabati,45734.21264518673,52.03,21.58,26.39,sandy
109769,WB_109769,402.4,1.77,0.8074,-0.59,9.86,1.54,Kangsabati,39784.52451017698,52.04,21.64,26.32,sandy
109770,WB_109770,404.78,1.79,0.7722,-0.6354,9.85,3.92,Kangsabati,40569.816793961494,52.06,21.62,26.32,sandy
109771,WB_109771,390.98,1.84,0.795,-0.6066,10.41,-9.88,Kangsabati,39302.3186333311,52.06,21.64,26.3,sandy
109772,WB_109772,411.22,1.79,0.8082,-0.5889,9.86,10.36,Kangsabati,40286.208359836266,52.02,21.64,26.34,sandy
109773,WB_109773,395.39,1.81,0.7813,-0.6241,10.64,-5.47,Kangsabati,40429.1927962534,52.1,21.62,26.28,sandy
109774,WB_109774,396.38,1.82,0.8163,-0.5776,10.94,-4.48,Kangsabati,38917.41387978751,52.02,21.66,26.32,sandy
109775,WB_109775,413.23,1.76,0.8243,-0.5662,9.94,12.37,Kangsabati,41175.42624079737,52.05,21.62,26.33,sandy
109776,WB_109776,382.32,1.84,0.8262,-0.5634,10.64,-18.54,Kangsabati,39372.54087460485,52.09,21.63,26.28,sandy
109777,WB_109777,411.07,1.79,0.8095,-0.5871,9.86,10.21,Kangsabati,39665.197474962384,51.99,21.66,26.35,sandy
109778,WB_109778,340.45,1.34,0.9902,-0.1394,6.93,-1.02,Kangsabati,36015.18995960819,52.13,21.66,26.21,sandy
109779,WB_109779,340.24,1.25,0.9946,0.1037,6.55,-1.23,Kangsabati,35216.47131457906,52.13,21.67,26.2,sandy
109780,WB_109780,342.93,1.32,0.9351,-0.3543,6.96,1.46,Kangsabati,35749.49294943717,52.09,21.67,26.24,sandy
109781,WB_109781,339.04,1.33,0.9847,0.1744,6.86,-2.43,Kangsabati,36213.94493104291,52.16,21.65,26.19,sandy
109782,WB_109782,340.98,1.26,0.9897,-0.1434,6.69,-0.49,Kangsabati,34644.257101612515,52.1,21.69,26.21,sandy
109783,WB_109783,344.91,1.39,0.878,-0.4786,6.99,3.44,Kangsabati,36651.31521568334,52.11,21.66,26.23,sandy
109784,WB_109784,341.21,1.24,0.0916,0.9958,6.55,-0.26,Kangsabati,35320.49487847273,52.16,21.66,26.18,sandy
109785,WB_109785,343.26,1.33,0.8965,-0.4431,6.96,1.79,Kangsabati,35068.69020474467,52.06,21.69,26.25,sandy
109786,WB_109786,340.18,1.3,0.9506,0.3105,6.92,-1.29,Kangsabati,37004.76684751151,52.17,21.64,26.19,sandy
109787,WB_109787,388.73,1.69,-0.6355,0.7721,9.06,2.59,Kangsabati,31130.131698312518,52.19,21.7,26.11,sandy
109788,WB_109788,379.35,1.73,-0.6746,0.7382,9.29,-6.79,Kangsabati,31885.493124846947,52.18,21.69,26.13,sandy
109789,WB_109789,391.18,1.69,-0.6769,0.7361,8.88,5.04,Kangsabati,31472.506436139876,52.22,21.69,26.09,sandy
109790,WB_109790,385.63,1.7,-0.6171,0.7869,9.71,-0.51,Kangsabati,30858.81060706303,52.15,21.71,26.14,sandy
109791,WB_109791,378.62,1.73,-0.6733,0.7394,8.97,-7.52,Kangsabati,32514.845255573113,52.21,21.68,26.11,sandy
109792,WB_109792,395.8,1.64,-0.663,0.7486,8.47,9.66,Kangsabati,30558.026647087623,52.2,21.7,26.1,sandy
109793,WB_109793,374.15,1.75,-0.6834,0.7301,9.29,-11.99,Kangsabati,31701.1068617842,52.15,21.71,26.14,sandy
109794,WB_109794,388.77,1.68,-0.6864,0.7273,8.88,2.63,Kangsabati,32193.163772667027,52.25,21.67,26.08,sandy
109795,WB_109795,392.99,1.71,-0.6473,0.7622,9.58,6.85,Kangsabati,30094.447544101527,52.15,21.72,26.13,sandy
109796,WB_109796,376.53,1.86,0.7916,-0.6111,9.61,-0.11,Kangsabati,26969.367761792568,52.25,21.73,26.02,sandy
109797,WB_109797,383.61,1.84,0.7643,-0.6449,10.51,6.97,Kangsabati,27858.70646124783,52.27,21.72,26.01,sandy
109798,WB_109798,366.19,1.87,0.7877,-0.6161,10.28,-10.45,Kangsabati,26893.01395061284,52.28,21.73,25.99,sandy
109799,WB_109799,385.41,1.83,0.8235,-0.5674,10.52,8.77,Kangsabati,27088.002514114007,52.22,21.74,26.04,sandy
109800,WB_109800,377.46,1.84,0.7571,-0.6533,11.01,0.82,Kangsabati,28135.923573611362,52.3,21.71,25.99,sandy
109801,WB_109801,365.96,1.87,0.7944,-0.6074,10.41,-10.68,Kangsabati,26140.39664286339,52.25,21.74,26.01,sandy
109802,WB_109802,391.98,1.77,0.7931,-0.6091,9.79,15.34,Kangsabati,28093.231981941695,52.24,21.72,26.04,sandy
109803,WB_109803,361.88,1.88,0.7925,-0.6099,10.28,-14.76,Kangsabati,27337.09229882276,52.32,21.71,25.97,sandy
109804,WB_109804,380.7,1.82,0.8231,-0.5679,10.52,4.06,Kangsabati,26274.735750430355,52.2,21.75,26.05,sandy
109805,WB_109805,319.16,1.33,-0.4688,0.8833,6.73,-1.71,Kangsabati,23071.536218109635,52.35,21.75,25.9,sandy
109806,WB_109806,319.99,1.26,0.59,-0.8074,6.72,-0.88,Kangsabati,22707.04298100227,52.31,21.77,25.92,sandy
109807,WB_109807,319.26,1.31,0.8682,0.4962,6.84,-1.61,Kangsabati,23859.452601423855,52.35,21.74,25.91,sandy
109808,WB_109808,321.21,1.3,-0.5048,0.8632,6.73,0.34,Kangsabati,22329.118389940475,52.34,21.76,25.9,sandy
109809,WB_109809,322.55,1.28,0.9977,-0.0671,6.72,1.68,Kangsabati,23325.156296213303,52.3,21.76,25.94,sandy
109810,WB_109810,318.44,1.3,0.6161,0.7877,6.9,-2.43,Kangsabati,23631.424340893456,52.39,21.74,25.87,sandy
109811,WB_109811,320.86,1.22,-0.7365,0.6764,6.71,-0.01,Kangsabati,21898.294864366468,52.3,21.78,25.92,sandy
109812,WB_109812,323.21,1.34,0.9107,-0.4131,6.83,2.34,Kangsabati,24315.502469472085,52.33,21.74,25.93,sandy
109813,WB_109813,323.12,1.35,-0.619,0.7854,6.73,2.25,Kangsabati,22485.985475856596,52.38,21.75,25.87,sandy
109814,WB_109814,370.49,1.66,-0.6246,0.781,8.97,2.69,Kangsabati,18392.69483716893,52.4,21.79,25.81,sandy
109815,WB_109815,361.49,1.69,-0.6769,0.7361,9.15,-6.31,Kangsabati,19121.74060278239,52.39,21.79,25.82,sandy
109816,WB_109816,371.96,1.66,-0.6764,0.7365,8.71,4.16,Kangsabati,18778.055822112903,52.44,21.78,25.78,sandy
109817,WB_109817,368.44,1.67,-0.5887,0.8083,9.52,0.64,Kangsabati,18080.653686434358,52.37,21.81,25.82,sandy
109818,WB_109818,359.76,1.71,-0.6683,0.7439,8.69,-8.04,Kangsabati,19782.28205527549,52.42,21.77,25.81,sandy
109819,WB_109819,376.53,1.59,-0.6518,0.7584,8.3,8.73,Kangsabati,17858.314326250955,52.42,21.79,25.79,sandy
109820,WB_109820,357.35,1.71,-0.6885,0.7253,9.15,-10.45,Kangsabati,18892.054952677925,52.36,21.8,25.84,sandy
109821,WB_109821,368.98,1.65,-0.6887,0.725,8.71,1.18,Kangsabati,19519.92474607209,52.46,21.76,25.78,sandy
109822,WB_109822,375.16,1.67,-0.6552,0.7555,9.26,7.36,Kangsabati,17332.99140451081,52.37,21.81,25.82,sandy
109823,WB_109823,351.34,1.9,0.7885,-0.615,10.26,-0.93,Kangsabati,14502.463500948797,52.49,21.81,25.7,sandy
109824,WB_109824,351.33,1.84,0.8141,-0.5807,11.37,-0.94,Kangsabati,13805.87344695901,52.46,21.83,25.71,sandy
109825,WB_109825,362.38,1.85,0.7782,-0.628,10.53,10.11,Kangsabati,15095.916265840666,52.48,21.81,25.71,sandy
109826,WB_109826,340.17,1.89,0.7899,-0.6133,10.26,-12.1,Kangsabati,13921.85667192231,52.5,21.81,25.69,sandy
109827,WB_109827,362.21,1.85,0.8155,-0.5787,11.37,9.94,Kangsabati,14104.811286219248,52.43,21.83,25.74,sandy
109828,WB_109828,355.07,1.86,0.7594,-0.6506,11.29,2.8,Kangsabati,15324.759769654956,52.52,21.79,25.69,sandy
109829,WB_109829,339.75,1.89,0.7863,-0.6179,10.81,-12.52,Kangsabati,13119.515319187383,52.47,21.83,25.7,sandy
109830,WB_109830,370.18,1.81,0.7655,-0.6435,10.59,17.91,Kangsabati,15198.025019024239,52.45,21.82,25.73,sandy
109831,WB_109831,337.97,1.89,0.7925,-0.6098,10.26,-14.3,Kangsabati,14462.281100092261,52.54,21.8,25.66,sandy
109832,WB_109832,299.55,1.28,-0.4304,0.9026,6.84,-0.72,Kangsabati,9655.697101512222,52.55,21.85,25.6,sandy
109833,WB_109833,299.5,1.29,0.0633,0.998,6.68,-0.77,Kangsabati,10248.674439574354,52.53,21.85,25.62,sandy
109834,WB_109834,298.96,1.3,0.0239,0.9997,6.77,-1.31,Kangsabati,10197.007850312246,52.58,21.83,25.59,sandy
109835,WB_109835,300.04,1.28,-0.6276,0.7785,6.81,-0.23,Kangsabati,9193.689164585474,52.51,21.87,25.62,sandy
109836,WB_109836,299.5,1.26,0.9341,0.3571,6.5,-0.77,Kangsabati,11006.334509285487,52.55,21.83,25.62,sandy
109837,WB_109837,303.04,1.38,-0.5146,0.8574,6.99,2.77,Kangsabati,9294.895698799537,52.57,21.85,25.58,sandy
109838,WB_109838,301.03,1.29,0.2674,0.9636,6.68,0.76,Kangsabati,9847.22889228813,52.49,21.86,25.65,sandy
109839,WB_109839,297.5,1.32,-0.0676,0.9977,6.77,-2.77,Kangsabati,10992.614942050912,52.6,21.82,25.58,sandy
109840,WB_109840,303.28,1.34,-0.161,0.9869,6.81,3.01,Kangsabati,8544.357649537633,52.53,21.87,25.6,sandy
109841,WB_109841,347.51,1.71,-0.6762,0.7367,8.84,-0.38,Kangsabati,5591.615185014356,52.6,21.88,25.52,sandy
109842,WB_109842,349.29,1.6,-0.7317,0.6816,9.1,1.4,Kangsabati,6018.247176842714,52.64,21.87,25.49,sandy
109843,WB_109843,354.11,1.63,-0.5915,0.8063,8.77,6.22,Kangsabati,4822.480902700988,52.6,21.89,25.51,sandy
109844,WB_109844,340.09,1.7,-0.6822,0.7312,8.84,-7.8,Kangsabati,6317.847917526278,52.6,21.87,25.53,sandy
109845,WB_109845,355.2,1.61,-0.666,0.7459,9.1,7.31,Kangsabati,5442.717586560573,52.66,21.87,25.47,sandy
109846,WB_109846,348.23,1.65,-0.589,0.8081,9.49,0.34,Kangsabati,4956.425776998041,52.57,21.9,25.53,sandy
109847,WB_109847,342.45,1.66,-0.6921,0.7218,9.31,-5.44,Kangsabati,6820.697659765184,52.65,21.85,25.5,sandy
109848,WB_109848,358.01,1.55,-0.6206,0.7841,8.48,10.12,Kangsabati,4417.7487527386775,52.63,21.89,25.48,sandy
109849,WB_109849,336.14,1.72,-0.694,0.72,8.84,-11.75,Kangsabati,6060.072156870317,52.57,21.89,25.54,sandy
109850,WB_109850,334.86,1.9,0.7857,-0.6187,10.47,6.35,Kangsabati,530.8010794159858,52.68,21.91,25.41,sandy
109851,WB_109851,325.97,1.89,0.7769,-0.6296,10.86,-2.54,Kangsabati,70.3888546206556,52.72,21.9,25.38,sandy
109852,WB_109852,326.31,1.89,0.7986,-0.6019,11.32,-2.2,Kangsabati,289.50772315770035,52.66,21.92,25.42,sandy
109853,WB_109853,341.49,1.88,0.7939,-0.608,10.44,12.98,Kangsabati,1254.9992351859826,52.69,21.9,25.41,sandy
109854,WB_109854,313.68,1.9,0.7888,-0.6146,10.86,-14.83,Kangsabati,904.7235107021221,52.72,21.9,25.38,sandy
109855,WB_109855,339.88,1.89,0.7847,-0.6199,10.47,11.37,Kangsabati,681.1239419276329,52.63,21.93,25.44,sandy
109856,WB_109856,332.39,1.9,0.7796,-0.6263,10.86,3.88,Kangsabati,758.7240487911209,52.73,21.88,25.39,sandy
109857,WB_109857,313.49,1.9,0.7848,-0.6198,11.32,-15.02,Kangsabati,1244.5325351972845,52.68,21.93,25.39,sandy
109858,WB_109858,278.89,1.39,-0.3169,0.9485,7.24,-1.7,Kangsabati,5986.408526339364,52.77,21.93,25.3,sandy
109859,WB_109859,280.43,1.35,-0.6488,0.761,7.24,-0.16,Kangsabati,6396.37118945993,52.74,21.95,25.31,sandy
109860,WB_109860,278.75,1.3,-0.0468,0.9989,6.82,-1.84,Kangsabati,5042.459414369255,52.75,21.93,25.32,sandy
109861,WB_109861,282.55,1.38,-0.4897,0.8719,7.24,1.96,Kangsabati,6871.4716753763,52.79,21.93,25.28,sandy
109862,WB_109862,279.66,1.3,-0.5167,0.8562,7.2,-0.93,Kangsabati,5645.327628013846,52.71,21.96,25.33,sandy
109863,WB_109863,277.46,1.36,0.1347,0.9909,7.24,-3.13,Kangsabati,5309.69598197911,52.8,21.91,25.29,sandy
109864,WB_109864,285.32,1.41,-0.4589,0.8885,7.24,4.73,Kangsabati,7360.3655002123405,52.76,21.95,25.29,sandy
109865,WB_109865,281.68,1.33,0.538,0.843,7.2,1.09,Kangsabati,4480.860300429889,52.72,21.94,25.34,sandy
109866,WB_109866,333.81,1.58,-0.5944,0.8042,8.33,3.51,Kangsabati,12469.697536969694,52.83,21.97,25.2,sandy
109867,WB_109867,325.62,1.64,-0.6516,0.7585,8.48,-4.68,Kangsabati,11411.94127418777,52.82,21.97,25.21,sandy
109868,WB_109868,334.88,1.58,-0.6678,0.7443,8.33,4.58,Kangsabati,12633.113908563346,52.86,21.96,25.18,sandy
109869,WB_109869,332.07,1.61,-0.5658,0.8246,8.91,1.77,Kangsabati,12262.2548668023,52.79,21.99,25.22,sandy
109870,WB_109870,324.02,1.64,-0.6609,0.7504,8.48,-6.28,Kangsabati,11152.407594268345,52.85,21.95,25.2,sandy
109871,WB_109871,338.14,1.51,-0.6476,0.762,8.33,7.84,Kangsabati,13479.189688073744,52.85,21.97,25.18,sandy
109872,WB_109872,321.45,1.6,-0.705,0.7092,8.91,-8.85,Kangsabati,11064.648279978597,52.78,21.98,25.24,sandy
109873,WB_109873,332.4,1.56,-0.6888,0.725,8.33,2.1,Kangsabati,12166.137534024938,52.89,21.94,25.17,sandy
109874,WB_109874,301.0,1.9,0.7921,-0.6103,10.24,-6.25,Kangsabati,18647.76431624321,52.91,22.0,25.09,sandy
109875,WB_109875,312.54,1.9,0.7963,-0.6049,10.2,5.29,Kangsabati,17956.77288567974,52.87,22.01,25.12,sandy
109876,WB_109876,307.06,1.9,0.7752,-0.6317,11.16,-0.19,Kangsabati,17993.65678199301,52.93,21.98,25.09,sandy
109877,WB_109877,296.05,1.9,0.7865,-0.6175,10.69,-11.2,Kangsabati,19207.40871284361,52.89,22.01,25.1,sandy
109878,WB_109878,321.88,1.87,0.7857,-0.6186,10.2,14.63,Kangsabati,17051.338284538888,52.88,22.0,25.12,sandy
109879,WB_109879,292.35,1.9,0.792,-0.6105,11.16,-14.9,Kangsabati,19060.66587350759,52.95,21.98,25.07,sandy
