date,panchayat_id,gp_code,panchayat_name,block_name,district_name,latitude,longitude,coarse_rain_mm,coarse_tmax_c,coarse_tmin_c,elevation_dem_m,slope_deg,aspect_sin,aspect_cos,terrain_roughness_m,relative_elevation_m,nearest_river,distance_to_river_m,sand_pct,clay_pct,silt_pct,soil_type,month,day_of_year,day_of_year_sin,day_of_year_cos,monsoon_phase,target_rain_binary,target_rain_mm,target_tmax_c,target_tmin_c
2024-03-12,WB_109902,109902,PURULIA_BLOCK_17_GP_5,PURULIA_BLOCK_17,Purulia,23.51839457,86.669181,0.0,35.0,17.9,296.48,1.9,0.7875,-0.6164,9.88,12.8,Damodar,24275.49081723052,53.11,22.07,24.82,sandy,3,72,0.94532,0.326144,pre_monsoon,0,0.0,35.02,17.9
2024-11-29,WB_109842,109842,PURULIA_BLOCK_10_GP_2,PURULIA_BLOCK_10,Purulia,23.27824124,86.32981168,0.0,27.1,15.2,349.29,1.6,-0.7317,0.6816,9.1,1.4,Kangsabati,6018.247176842714,52.64,21.87,25.49,sandy,11,334,-0.512055,0.858953,post_monsoon,0,0.0,27.27,15.33
2024-02-03,WB_109859,109859,PURULIA_BLOCK_12_GP_2,PURULIA_BLOCK_12,Purulia,23.35820844,86.42391146,0.0,27.1,12.2,280.43,1.35,-0.6488,0.761,7.24,-0.16,Kangsabati,6396.37118945993,52.74,21.95,25.31,sandy,2,34,0.552101,0.833777,winter,0,0.0,27.28,12.34
2024-08-01,WB_109873,109873,PURULIA_BLOCK_13_GP_8,PURULIA_BLOCK_13,Purulia,23.37883141,86.48860447,38.1,30.4,24.8,332.4,1.56,-0.6888,0.725,8.33,2.1,Kangsabati,12166.137534024938,52.89,21.94,25.17,sandy,8,214,-0.513901,-0.857849,monsoon,1,43.78,30.39,24.79
2024-07-09,WB_109844,109844,PURULIA_BLOCK_10_GP_4,PURULIA_BLOCK_10,Purulia,23.27680599,86.31638478,0.3,33.0,25.0,340.09,1.7,-0.6822,0.7312,8.84,-7.8,Kangsabati,6317.847917526278,52.6,21.87,25.53,sandy,7,191,-0.143572,-0.98964,monsoon,0,0.32,32.79,24.84
2024-05-05,WB_109881,109881,PURULIA_BLOCK_14_GP_8,PURULIA_BLOCK_14,Purulia,23.40965123,86.52376814,0.0,42.6,24.9,318.05,1.89,0.7883,-0.6153,11.16,10.8,Kangsabati,17046.8444508743,52.93,21.97,25.1,sandy,5,126,0.827189,-0.561923,pre_monsoon,0,0.0,42.69,24.96
2025-11-11,WB_109873,109873,PURULIA_BLOCK_13_GP_8,PURULIA_BLOCK_13,Purulia,23.37883141,86.48860447,0.0,26.1,14.2,332.4,1.56,-0.6888,0.725,8.33,2.1,Kangsabati,12166.137534024938,52.89,21.94,25.17,sandy,11,315,-0.76072,0.64908,post_monsoon,0,0.0,25.96,14.09
2024-11-11,WB_109871,109871,PURULIA_BLOCK_13_GP_6,PURULIA_BLOCK_13,Purulia,23.3949749,86.48658269,0.0,28.3,17.9,338.14,1.51,-0.6476,0.762,8.33,7.84,Kangsabati,13479.189688073744,52.85,21.97,25.18,sandy,11,316,-0.749442,0.66207,post_monsoon,0,0.0,28.12,17.75
2024-12-09,WB_109763,109763,PURULIA_BLOCK_1_GP_4,PURULIA_BLOCK_1,Purulia,22.9638378,85.885631,6.0,24.5,17.0,408.11,1.72,-0.7125,0.7016,9.72,4.76,Kangsabati,44913.74376148394,52.02,21.59,26.39,sandy,12,344,-0.357464,0.933927,winter,1,7.64,24.65,17.12
2025-02-27,WB_109787,109787,PURULIA_BLOCK_4_GP_1,PURULIA_BLOCK_4,Purulia,23.07559168,86.02574061,0.0,31.1,17.9,388.73,1.69,-0.6355,0.7721,9.06,2.59,Kangsabati,31130.131698312518,52.19,21.7,26.11,sandy,2,58,0.840248,0.542202,winter,0,0.0,31.52,18.23
2025-12-27,WB_109790,109790,PURULIA_BLOCK_4_GP_4,PURULIA_BLOCK_4,Purulia,23.07856543,86.01691864,0.0,21.7,10.2,385.63,1.7,-0.6171,0.7869,9.71,-0.51,Kangsabati,30858.81060706303,52.15,21.71,26.14,sandy,12,361,-0.073045,0.997329,winter,0,0.0,21.65,10.16
2025-01-19,WB_109892,109892,PURULIA_BLOCK_16_GP_3,PURULIA_BLOCK_16,Purulia,23.49786231,86.61764268,0.0,24.8,11.3,313.29,1.55,-0.562,0.8272,8.48,0.32,Damodar,29598.539345315527,53.01,22.07,24.92,sandy,1,19,0.321058,0.94706,winter,0,0.0,24.96,11.43
2025-02-24,WB_109806,109806,PURULIA_BLOCK_6_GP_2,PURULIA_BLOCK_6,Purulia,23.1462938,86.11945082,0.0,27.2,14.8,319.99,1.26,0.59,-0.8074,6.72,-0.88,Kangsabati,22707.04298100227,52.31,21.77,25.92,sandy,2,55,0.81116,0.584824,winter,0,0.0,27.36,14.93
2024-11-17,WB_109783,109783,PURULIA_BLOCK_3_GP_6,PURULIA_BLOCK_3,Purulia,23.02911049,85.96622671,0.0,29.5,16.8,344.91,1.39,0.878,-0.4786,6.99,3.44,Kangsabati,36651.31521568334,52.11,21.66,26.23,sandy,11,322,-0.67724,0.735762,post_monsoon,0,0.0,29.42,16.73
2025-11-12,WB_109820,109820,PURULIA_BLOCK_7_GP_7,PURULIA_BLOCK_7,Purulia,23.17762969,86.15885417,0.0,24.3,13.9,357.35,1.71,-0.6885,0.7253,9.15,-10.45,Kangsabati,18892.054952677925,52.36,21.8,25.84,sandy,11,316,-0.749442,0.66207,post_monsoon,0,0.0,24.44,14.03
2024-06-15,WB_109815,109815,PURULIA_BLOCK_7_GP_2,PURULIA_BLOCK_7,Purulia,23.17463848,86.16840789,0.0,38.7,27.9,361.49,1.69,-0.6769,0.7361,9.15,-6.31,Kangsabati,19121.74060278239,52.39,21.79,25.82,sandy,6,167,0.265563,-0.964094,monsoon,0,0.0,38.52,27.76
2025-04-09,WB_109836,109836,PURULIA_BLOCK_9_GP_5,PURULIA_BLOCK_9,Purulia,23.23860113,86.27065395,0.0,36.1,22.5,299.5,1.26,0.9341,0.3571,6.5,-0.77,Kangsabati,11006.334509285487,52.55,21.83,25.62,sandy,4,99,0.991269,-0.131859,pre_monsoon,0,0.0,36.29,22.65
2024-10-13,WB_109854,109854,PURULIA_BLOCK_11_GP_5,PURULIA_BLOCK_11,Purulia,23.32069826,86.38849768,0.1,31.1,22.1,313.68,1.9,0.7888,-0.6146,10.86,-14.83,Kangsabati,904.7235107021221,52.72,21.9,25.38,sandy,10,287,-0.97486,0.22282,post_monsoon,0,0.08,30.91,21.97
2025-04-02,WB_109796,109796,PURULIA_BLOCK_5_GP_1,PURULIA_BLOCK_5,Purulia,23.11043907,86.07344221,0.0,37.5,21.9,376.53,1.86,0.7916,-0.6111,9.61,-0.11,Kangsabati,26969.367761792568,52.25,21.73,26.02,sandy,4,92,0.99993,-0.011826,pre_monsoon,0,0.0,37.44,21.85
2024-03-18,WB_109795,109795,PURULIA_BLOCK_4_GP_9,PURULIA_BLOCK_4,Purulia,23.08520707,86.02162143,0.6,32.8,20.9,392.99,1.71,-0.6473,0.7622,9.58,6.85,Kangsabati,30094.447544101527,52.15,21.72,26.13,sandy,3,78,0.973892,0.227011,pre_monsoon,1,0.69,32.88,20.96
2025-04-17,WB_109784,109784,PURULIA_BLOCK_3_GP_7,PURULIA_BLOCK_3,Purulia,23.03971529,85.99083373,0.2,36.8,23.5,341.21,1.24,0.0916,0.9958,6.55,-0.26,Kangsabati,35320.49487847273,52.16,21.66,26.18,sandy,4,107,0.963807,-0.266599,pre_monsoon,0,0.19,36.78,23.48
2024-01-17,WB_109928,109928,PURULIA_BLOCK_20_GP_7,PURULIA_BLOCK_20,Purulia,23.6205211,86.82431611,3.1,22.9,10.9,271.37,1.91,0.7845,-0.6201,10.52,12.14,Damodar,6357.508198718925,53.35,22.15,24.5,sandy,1,17,0.288291,0.957543,winter,1,2.88,22.36,10.45
2025-08-24,WB_109827,109827,PURULIA_BLOCK_8_GP_5,PURULIA_BLOCK_8,Purulia,23.21600232,86.21253137,13.2,27.1,22.5,362.21,1.85,0.8155,-0.5787,11.37,9.94,Kangsabati,14104.811286219248,52.43,21.83,25.74,sandy,8,236,-0.794497,-0.607268,monsoon,1,14.89,27.14,22.52
2025-05-29,WB_109875,109875,PURULIA_BLOCK_14_GP_2,PURULIA_BLOCK_14,Purulia,23.42436413,86.51721568,1.5,33.4,26.0,312.54,1.9,0.7963,-0.6049,10.2,5.29,Kangsabati,17956.77288567974,52.87,22.01,25.12,sandy,5,149,0.546711,-0.837321,pre_monsoon,1,1.77,33.26,25.89
2024-09-04,WB_109898,109898,PURULIA_BLOCK_17_GP_1,PURULIA_BLOCK_17,Purulia,23.53025225,86.67766525,15.9,31.1,24.8,278.22,1.91,0.7849,-0.6196,10.8,-5.46,Damodar,22723.829565048374,53.11,22.09,24.8,sandy,9,248,-0.902099,-0.43153,monsoon,1,14.83,31.21,24.89
2024-05-04,WB_109791,109791,PURULIA_BLOCK_4_GP_5,PURULIA_BLOCK_4,Purulia,23.06309586,86.02512006,0.0,40.0,22.7,378.62,1.73,-0.6733,0.7394,8.97,-7.52,Kangsabati,32514.845255573113,52.21,21.68,26.11,sandy,5,125,0.836733,-0.547611,pre_monsoon,0,0.0,39.83,22.58
2024-09-15,WB_109874,109874,PURULIA_BLOCK_14_GP_1,PURULIA_BLOCK_14,Purulia,23.42383149,86.52935252,89.0,25.0,23.9,301.0,1.9,0.7921,-0.6103,10.24,-6.25,Kangsabati,18647.76431624321,52.91,22.0,25.09,sandy,9,259,-0.967167,-0.254143,monsoon,1,82.69,25.12,24.01
2025-01-10,WB_109885,109885,PURULIA_BLOCK_15_GP_4,PURULIA_BLOCK_15,Purulia,23.45063754,86.56713688,0.0,22.6,9.9,258.7,1.32,-0.5613,0.8276,7.15,-2.61,Kangsabati,23330.533499338555,52.96,22.02,25.02,sandy,1,10,0.171177,0.98524,winter,0,0.0,22.81,10.07
2025-05-01,WB_109832,109832,PURULIA_BLOCK_9_GP_1,PURULIA_BLOCK_9,Purulia,23.25024431,86.27716464,13.1,33.1,21.5,299.55,1.28,-0.4304,0.9026,6.84,-0.72,Kangsabati,9655.697101512222,52.55,21.85,25.6,sandy,5,121,0.872404,-0.488785,pre_monsoon,1,10.89,33.07,21.47
2025-12-05,WB_109921,109921,PURULIA_BLOCK_19_GP_8,PURULIA_BLOCK_19,Purulia,23.5919624,86.75839109,0.0,24.6,13.1,283.26,1.57,-0.7595,0.6505,8.58,-10.45,Damodar,12179.545034277884,53.21,22.15,24.64,sandy,12,339,-0.436373,0.899766,winter,0,0.0,24.67,13.17
2025-07-01,WB_109762,109762,PURULIA_BLOCK_1_GP_3,PURULIA_BLOCK_1,Purulia,22.96553383,85.86538811,8.5,30.0,24.1,396.07,1.76,-0.6689,0.7433,9.32,-7.28,Kangsabati,45223.36592161108,51.95,21.61,26.44,sandy,7,182,0.010751,-0.999942,monsoon,1,9.12,29.83,23.98
2024-07-27,WB_109852,109852,PURULIA_BLOCK_11_GP_3,PURULIA_BLOCK_11,Purulia,23.32472385,86.37248711,8.9,32.2,25.6,326.31,1.89,0.7986,-0.6019,11.32,-2.2,Kangsabati,289.50772315770035,52.66,21.92,25.42,sandy,7,209,-0.438307,-0.898825,monsoon,1,8.73,32.35,25.72
2024-05-24,WB_109845,109845,PURULIA_BLOCK_10_GP_5,PURULIA_BLOCK_10,Purulia,23.28264166,86.3384335,0.4,37.0,26.6,355.2,1.61,-0.666,0.7459,9.1,7.31,Kangsabati,5442.717586560573,52.66,21.87,25.47,sandy,5,145,0.602988,-0.79775,pre_monsoon,0,0.42,37.17,26.72
2025-06-18,WB_109887,109887,PURULIA_BLOCK_15_GP_6,PURULIA_BLOCK_15,Purulia,23.46362136,86.56189595,82.0,27.3,25.2,259.92,1.42,-0.5933,0.805,7.69,-1.39,Kangsabati,24166.17973844688,52.92,22.05,25.03,sandy,6,169,0.232243,-0.972658,monsoon,1,81.02,27.23,25.14
2025-01-23,WB_109844,109844,PURULIA_BLOCK_10_GP_4,PURULIA_BLOCK_10,Purulia,23.27680599,86.31638478,0.0,26.8,12.4,340.09,1.7,-0.6822,0.7312,8.84,-7.8,Kangsabati,6317.847917526278,52.6,21.87,25.53,sandy,1,23,0.385413,0.922744,winter,0,0.0,26.92,12.51
2025-08-01,WB_109802,109802,PURULIA_BLOCK_5_GP_7,PURULIA_BLOCK_5,Purulia,23.1009521,86.0618386,8.7,31.9,24.6,391.98,1.77,0.7931,-0.6091,9.79,15.34,Kangsabati,28093.231981941695,52.24,21.72,26.04,sandy,8,213,-0.499069,-0.866562,monsoon,1,8.81,31.94,24.61
2025-09-18,WB_109824,109824,PURULIA_BLOCK_8_GP_2,PURULIA_BLOCK_8,Purulia,23.21772937,86.22291244,0.9,30.3,23.1,351.33,1.84,0.8141,-0.5807,11.37,-0.94,Kangsabati,13805.87344695901,52.46,21.83,25.71,sandy,9,261,-0.975336,-0.220724,monsoon,1,1.0,30.75,23.46
2024-06-11,WB_109813,109813,PURULIA_BLOCK_6_GP_9,PURULIA_BLOCK_6,Purulia,23.14654356,86.14253785,0.0,38.1,26.1,323.12,1.35,-0.619,0.7854,6.73,2.25,Kangsabati,22485.985475856596,52.38,21.75,25.87,sandy,6,163,0.331221,-0.943553,monsoon,0,0.0,37.87,25.91
2024-03-08,WB_109834,109834,PURULIA_BLOCK_9_GP_3,PURULIA_BLOCK_9,Purulia,23.24466126,86.28415598,0.0,31.6,17.3,298.96,1.3,0.0239,0.9997,6.77,-1.31,Kangsabati,10197.007850312246,52.58,21.83,25.59,sandy,3,68,0.920659,0.390368,pre_monsoon,0,0.0,31.91,17.55
2024-10-06,WB_109889,109889,PURULIA_BLOCK_15_GP_8,PURULIA_BLOCK_15,Purulia,23.46879548,86.58383481,1.2,30.1,23.5,268.39,1.49,-0.5797,0.8148,7.76,7.08,Kangsabati,25961.110340073763,52.97,22.04,24.99,sandy,10,280,-0.994567,0.104101,post_monsoon,1,1.16,30.17,23.54
2024-06-12,WB_109768,109768,PURULIA_BLOCK_1_GP_9,PURULIA_BLOCK_1,Purulia,22.95646012,85.88460271,0.3,40.6,27.9,401.85,1.71,-0.7,0.7142,9.72,-1.5,Kangsabati,45734.21264518673,52.03,21.58,26.39,sandy,6,164,0.314942,-0.949111,monsoon,0,0.35,40.58,27.89
2024-09-29,WB_109881,109881,PURULIA_BLOCK_14_GP_8,PURULIA_BLOCK_14,Purulia,23.40965123,86.52376814,2.8,32.6,24.5,318.05,1.89,0.7883,-0.6153,11.16,10.8,Kangsabati,17046.8444508743,52.93,21.97,25.1,sandy,9,273,-0.99987,-0.016127,monsoon,1,2.82,32.38,24.31
2024-08-30,WB_109819,109819,PURULIA_BLOCK_7_GP_6,PURULIA_BLOCK_7,Purulia,23.1844347,86.18606653,0.9,30.1,23.1,376.53,1.59,-0.6518,0.7584,8.3,8.73,Kangsabati,17858.314326250955,52.42,21.79,25.79,sandy,8,243,-0.861693,-0.50743,monsoon,1,0.87,30.1,23.09
2024-04-10,WB_109928,109928,PURULIA_BLOCK_20_GP_7,PURULIA_BLOCK_20,Purulia,23.6205211,86.82431611,0.0,37.1,21.7,271.37,1.91,0.7845,-0.6201,10.52,12.14,Damodar,6357.508198718925,53.35,22.15,24.5,sandy,4,101,0.986146,-0.165878,pre_monsoon,0,0.0,37.09,21.68
2024-08-29,WB_109818,109818,PURULIA_BLOCK_7_GP_5,PURULIA_BLOCK_7,Purulia,23.16814154,86.17367195,2.6,29.4,22.5,359.76,1.71,-0.6683,0.7439,8.69,-8.04,Kangsabati,19782.28205527549,52.42,21.77,25.81,sandy,8,242,-0.852837,-0.522178,monsoon,1,2.78,29.2,22.35
2025-11-20,WB_109797,109797,PURULIA_BLOCK_5_GP_2,PURULIA_BLOCK_5,Purulia,23.10247053,86.07207716,0.0,27.1,15.7,383.61,1.84,0.7643,-0.6449,10.51,6.97,Kangsabati,27858.70646124783,52.27,21.72,26.01,sandy,11,324,-0.65153,0.758623,post_monsoon,0,0.0,26.95,15.57
2025-11-08,WB_109861,109861,PURULIA_BLOCK_12_GP_4,PURULIA_BLOCK_12,Purulia,23.35442181,86.43726377,0.0,27.4,16.5,282.55,1.38,-0.4897,0.8719,7.24,1.96,Kangsabati,6871.4716753763,52.79,21.93,25.28,sandy,11,312,-0.79319,0.608975,post_monsoon,0,0.0,27.22,16.35
2025-10-14,WB_109914,109914,PURULIA_BLOCK_19_GP_1,PURULIA_BLOCK_19,Purulia,23.59549499,86.77878923,0.1,30.8,22.7,295.83,1.46,-0.7111,0.7031,7.8,2.12,Damodar,10714.803042929925,53.27,22.14,24.59,sandy,10,287,-0.97486,0.22282,post_monsoon,0,0.1,30.86,22.74
2024-03-25,WB_109801,109801,PURULIA_BLOCK_5_GP_6,PURULIA_BLOCK_5,Purulia,23.11766589,86.07811483,1.1,33.6,19.5,365.96,1.87,0.7944,-0.6074,10.41,-10.68,Kangsabati,26140.39664286339,52.25,21.74,26.01,sandy,3,85,0.99411,0.108377,pre_monsoon,1,1.03,33.65,19.55
2025-04-16,WB_109897,109897,PURULIA_BLOCK_16_GP_8,PURULIA_BLOCK_16,Purulia,23.50512439,86.62136927,0.0,36.2,21.4,318.05,1.56,-0.6175,0.7866,8.48,5.08,Damodar,28773.929998642638,53.0,22.08,24.92,sandy,4,106,0.968251,-0.249981,pre_monsoon,0,0.0,36.08,21.3
2025-12-24,WB_109909,109909,PURULIA_BLOCK_18_GP_4,PURULIA_BLOCK_18,Purulia,23.55617397,86.71626691,0.0,22.1,10.4,238.94,1.37,-0.6188,0.7856,7.42,-3.76,Damodar,17959.156147144244,53.17,22.11,24.72,sandy,12,358,-0.124395,0.992233,winter,0,0.0,22.21,10.49
2025-11-25,WB_109871,109871,PURULIA_BLOCK_13_GP_6,PURULIA_BLOCK_13,Purulia,23.3949749,86.48658269,0.0,24.9,14.0,338.14,1.51,-0.6476,0.762,8.33,7.84,Kangsabati,13479.189688073744,52.85,21.97,25.18,sandy,11,329,-0.583951,0.811789,post_monsoon,0,0.0,24.9,13.99
2024-11-29,WB_109797,109797,PURULIA_BLOCK_5_GP_2,PURULIA_BLOCK_5,Purulia,23.10247053,86.07207716,0.0,28.5,16.0,383.61,1.84,0.7643,-0.6449,10.51,6.97,Kangsabati,27858.70646124783,52.27,21.72,26.01,sandy,11,334,-0.512055,0.858953,post_monsoon,0,0.0,28.42,15.93
2024-03-09,WB_109766,109766,PURULIA_BLOCK_1_GP_7,PURULIA_BLOCK_1,Purulia,22.97251161,85.88947289,0.0,29.7,15.7,415.36,1.67,-0.6614,0.75,8.94,12.01,Kangsabati,43891.56866758858,52.01,21.6,26.39,sandy,3,69,0.927238,0.374474,pre_monsoon,0,0.0,29.67,15.66
2025-12-16,WB_109823,109823,PURULIA_BLOCK_8_GP_1,PURULIA_BLOCK_8,Purulia,23.21084365,86.22880218,0.0,22.9,12.2,351.34,1.9,0.7885,-0.615,10.26,-0.93,Kangsabati,14502.463500948797,52.49,21.81,25.7,sandy,12,350,-0.259338,0.965787,winter,0,0.0,23.07,12.34
2025-02-21,WB_109797,109797,PURULIA_BLOCK_5_GP_2,PURULIA_BLOCK_5,Purulia,23.10247053,86.07207716,0.0,32.1,17.9,383.61,1.84,0.7643,-0.6449,10.51,6.97,Kangsabati,27858.70646124783,52.27,21.72,26.01,sandy,2,52,0.779913,0.625889,winter,0,0.0,32.08,17.88
2024-03-05,WB_109763,109763,PURULIA_BLOCK_1_GP_4,PURULIA_BLOCK_1,Purulia,22.9638378,85.885631,0.1,30.1,17.3,408.11,1.72,-0.7125,0.7016,9.72,4.76,Kangsabati,44913.74376148394,52.02,21.59,26.39,sandy,3,65,0.899296,0.43734,pre_monsoon,0,0.12,30.05,17.25
2024-02-29,WB_109775,109775,PURULIA_BLOCK_2_GP_7,PURULIA_BLOCK_2,Purulia,22.99270252,85.91694874,0.0,29.5,16.0,413.23,1.76,0.8243,-0.5662,9.94,12.37,Kangsabati,41175.42624079737,52.05,21.62,26.33,sandy,2,60,0.858402,0.512978,winter,0,0.0,29.48,15.96
2024-01-14,WB_109870,109870,PURULIA_BLOCK_13_GP_5,PURULIA_BLOCK_13,Purulia,23.37756048,86.4737992,0.0,21.4,9.0,324.02,1.64,-0.6609,0.7504,8.48,-6.28,Kangsabati,11152.407594268345,52.85,21.95,25.2,sandy,1,14,0.238513,0.971139,winter,0,0.0,21.38,8.99
2025-02-02,WB_109785,109785,PURULIA_BLOCK_3_GP_8,PURULIA_BLOCK_3,Purulia,23.04378755,85.96016244,0.0,30.9,18.8,343.26,1.33,0.8965,-0.4431,6.96,1.79,Kangsabati,35068.69020474467,52.06,21.69,26.25,sandy,2,33,0.537677,0.843151,winter,0,0.0,30.84,18.75
2025-07-17,WB_109783,109783,PURULIA_BLOCK_3_GP_6,PURULIA_BLOCK_3,Purulia,23.02911049,85.96622671,1.9,32.9,25.5,344.91,1.39,0.878,-0.4786,6.99,3.44,Kangsabati,36651.31521568334,52.11,21.66,26.23,sandy,7,198,-0.261414,-0.965227,monsoon,1,1.81,32.91,25.5
2025-09-30,WB_109778,109778,PURULIA_BLOCK_3_GP_1,PURULIA_BLOCK_3,Purulia,23.03437185,85.97470759,0.1,32.0,25.2,340.45,1.34,0.9902,-0.1394,6.93,-1.02,Kangsabati,36015.18995960819,52.13,21.66,26.21,sandy,9,273,-0.99987,-0.016127,monsoon,0,0.1,31.75,25.0
2024-09-05,WB_109760,109760,PURULIA_BLOCK_1_GP_1,PURULIA_BLOCK_1,Purulia,22.96442565,85.87587553,8.2,31.4,23.8,402.47,1.76,-0.6771,0.7359,9.07,-0.88,Kangsabati,45075.91779873012,51.99,21.6,26.41,sandy,9,249,-0.909388,-0.415948,monsoon,1,6.8,31.47,23.86
2024-09-26,WB_109916,109916,PURULIA_BLOCK_19_GP_3,PURULIA_BLOCK_19,Purulia,23.59119966,86.76936051,23.2,27.7,23.8,289.33,1.54,-0.6611,0.7503,8.47,-4.38,Damodar,11614.772904528872,53.25,22.14,24.61,sandy,9,270,-0.997707,-0.067683,monsoon,1,24.35,27.7,23.81
2025-04-18,WB_109832,109832,PURULIA_BLOCK_9_GP_1,PURULIA_BLOCK_9,Purulia,23.25024431,86.27716464,9.1,36.3,22.8,299.55,1.28,-0.4304,0.9026,6.84,-0.72,Kangsabati,9655.697101512222,52.55,21.85,25.6,sandy,4,108,0.959079,-0.283139,pre_monsoon,1,8.46,36.61,23.05
2025-10-15,WB_109908,109908,PURULIA_BLOCK_18_GP_3,PURULIA_BLOCK_18,Purulia,23.56993228,86.72528311,0.0,30.2,21.1,244.46,1.45,-0.718,0.696,8.06,1.76,Damodar,16204.405277204716,53.16,22.13,24.71,sandy,10,288,-0.970882,0.239557,post_monsoon,0,0.0,29.96,20.9
2024-03-29,WB_109887,109887,PURULIA_BLOCK_15_GP_6,PURULIA_BLOCK_15,Purulia,23.46362136,86.56189595,0.0,37.4,21.1,259.92,1.42,-0.5933,0.805,7.69,-1.39,Kangsabati,24166.17973844688,52.92,22.05,25.03,sandy,3,89,0.999209,0.03977,pre_monsoon,0,0.0,37.39,21.09
2024-09-15,WB_109828,109828,PURULIA_BLOCK_8_GP_6,PURULIA_BLOCK_8,Purulia,23.20312698,86.23142794,62.4,23.7,21.8,355.07,1.86,0.7594,-0.6506,11.29,2.8,Kangsabati,15324.759769654956,52.52,21.79,25.69,sandy,9,259,-0.967167,-0.254143,monsoon,1,63.47,23.68,21.78
2024-10-23,WB_109769,109769,PURULIA_BLOCK_2_GP_1,PURULIA_BLOCK_2,Purulia,23.00471495,85.92183089,0.1,31.1,21.5,402.4,1.77,0.8074,-0.59,9.86,1.54,Kangsabati,39784.52451017698,52.04,21.64,26.32,sandy,10,297,-0.922329,0.386405,post_monsoon,0,0.12,31.11,21.5
2025-09-21,WB_109925,109925,PURULIA_BLOCK_20_GP_4,PURULIA_BLOCK_20,Purulia,23.62743054,86.81472918,0.6,32.5,25.3,274.8,1.91,0.7847,-0.6199,10.52,15.57,Damodar,5992.284687228251,53.3,22.17,24.53,sandy,9,264,-0.985424,-0.170118,monsoon,1,0.52,32.41,25.21
2024-03-13,WB_109881,109881,PURULIA_BLOCK_14_GP_8,PURULIA_BLOCK_14,Purulia,23.40965123,86.52376814,0.0,35.7,19.6,318.05,1.89,0.7883,-0.6153,11.16,10.8,Kangsabati,17046.8444508743,52.93,21.97,25.1,sandy,3,73,0.95079,0.309835,pre_monsoon,0,0.0,35.63,19.53
2025-11-20,WB_109882,109882,PURULIA_BLOCK_15_GP_1,PURULIA_BLOCK_15,Purulia,23.45757285,86.57025114,0.0,26.8,15.7,259.21,1.43,-0.6123,0.7906,7.69,-2.1,Kangsabati,24136.70713331086,52.96,22.03,25.01,sandy,11,324,-0.65153,0.758623,post_monsoon,0,0.0,26.94,15.81
2024-04-11,WB_109883,109883,PURULIA_BLOCK_15_GP_2,PURULIA_BLOCK_15,Purulia,23.4535177,86.5809433,0.2,33.3,23.4,259.57,1.44,-0.3324,0.9431,7.81,-1.74,Kangsabati,24426.774374275956,53.0,22.02,24.98,sandy,4,102,0.983147,-0.182817,pre_monsoon,0,0.18,33.55,23.6
2025-02-10,WB_109898,109898,PURULIA_BLOCK_17_GP_1,PURULIA_BLOCK_17,Purulia,23.53025225,86.67766525,0.0,29.1,12.6,278.22,1.91,0.7849,-0.6196,10.8,-5.46,Damodar,22723.829565048374,53.11,22.09,24.8,sandy,2,41,0.648262,0.761418,winter,0,0.0,29.35,12.81
2025-06-06,WB_109829,109829,PURULIA_BLOCK_8_GP_7,PURULIA_BLOCK_8,Purulia,23.22331764,86.2296801,0.4,33.8,22.9,339.75,1.89,0.7863,-0.6179,10.81,-12.52,Kangsabati,13119.515319187383,52.47,21.83,25.7,sandy,6,157,0.426674,-0.904405,monsoon,0,0.37,33.93,23.02
2025-04-26,WB_109913,109913,PURULIA_BLOCK_18_GP_8,PURULIA_BLOCK_18,Purulia,23.57317751,86.73528425,0.0,42.6,25.4,251.41,1.54,-0.6384,0.7697,8.13,8.71,Damodar,15270.90102976462,53.19,22.13,24.68,sandy,4,116,0.911169,-0.412034,pre_monsoon,0,0.0,42.5,25.31
2025-01-05,WB_109921,109921,PURULIA_BLOCK_19_GP_8,PURULIA_BLOCK_19,Purulia,23.5919624,86.75839109,0.0,24.7,13.1,283.26,1.57,-0.7595,0.6505,8.58,-10.45,Damodar,12179.545034277884,53.21,22.15,24.64,sandy,1,5,0.085906,0.996303,winter,0,0.0,24.84,13.23
2024-08-22,WB_109763,109763,PURULIA_BLOCK_1_GP_4,PURULIA_BLOCK_1,Purulia,22.9638378,85.885631,20.0,29.7,24.1,408.11,1.72,-0.7125,0.7016,9.72,4.76,Kangsabati,44913.74376148394,52.02,21.59,26.39,sandy,8,235,-0.783934,-0.620844,monsoon,1,19.65,29.43,23.88
2025-07-25,WB_109913,109913,PURULIA_BLOCK_18_GP_8,PURULIA_BLOCK_18,Purulia,23.57317751,86.73528425,28.0,30.3,25.9,251.41,1.54,-0.6384,0.7697,8.13,8.71,Damodar,15270.90102976462,53.19,22.13,24.68,sandy,7,206,-0.391358,-0.920239,monsoon,1,26.47,30.52,26.06
2024-11-07,WB_109801,109801,PURULIA_BLOCK_5_GP_6,PURULIA_BLOCK_5,Purulia,23.11766589,86.07811483,0.0,28.9,19.3,365.96,1.87,0.7944,-0.6074,10.41,-10.68,Kangsabati,26140.39664286339,52.25,21.74,26.01,sandy,11,312,-0.79319,0.608975,post_monsoon,0,0.0,29.14,19.51
